model,scenario,region,variable,unit,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Historical,GCP+CEDS+PRIMAP+GFED,World,Emissions|BC,Mt BC/yr,2.0967656094612304,2.071971538271485,2.067178349365188,2.0703817893270706,2.0985861115724007,2.0977891893935445,2.07136319662617,2.1465637855989463,2.119763130147536,2.11596123027194,2.1311559592645266,2.136703326295822,2.100696515026073,2.10568846943969,2.0746791895366785,2.1226686753170334,2.109392767621556,2.111379784768649,2.186365567599111,2.136350116112941,2.1383334303101407,2.099110917701551,2.090110985485277,2.0911077552394994,2.1531012269642167,2.147091400659433,2.114894932055974,2.168878509692181,2.196858789298888,2.157835770876088,2.1889596057196807,2.1848584302997804,2.156728921455819,2.146599492801231,2.1404578288333806,2.161329955461797,2.1535191020186453,2.1803801449125784,2.254321061069895,2.203286692747988,2.211259668625768,2.167613842016425,2.1608385706833646,2.14790232610409,2.208918949759636,2.197965574385673,2.1525836274977657,2.2083615114765163,2.229054543470697,2.201946385524731,2.2097300783783584,2.212946586119244,2.197216204814192,2.1742665963305807,2.196124970711811,2.2095929096204165,2.216691103853465,2.234134369658822,2.310787210777329,2.261846680025805,2.274035725513972,2.246966990425418,2.226481787144761,2.226265248328221,2.2863837502151947,2.2817584680037,2.259806004613241,2.291075044192348,2.330717119279797,2.298800178856345,2.320366226287178,2.3280583573567504,2.2964849746114884,2.276689219594342,2.3099750747314305,2.316517521292834,2.3155641872407946,2.3396845264040023,2.41890677912337,2.37260739478434,2.396191032601622,2.353843980678467,2.3515912297434407,2.3510595531165905,2.406306997785964,2.399201792619178,2.402120864778317,2.433656249734132,2.471501778305861,2.446908058428376,2.4422170333943383,2.484904110266705,2.4436115438378314,2.4055468035772902,2.4419346069135903,2.4657001707394204,2.465543112646614,2.516519271895681,2.577188536789053,2.5488513757488565,2.5678371555067923,2.523565166304164,2.5084661191399173,2.5244503655444044,2.6053535563753907,2.588395791145352,2.5737082531933275,2.634357731701831,2.6602984102436955,2.649542163681698,2.6564779946858623,2.67539234411094,2.65509444774139,2.627532080645409,2.672052097334157,2.7226349714148945,2.7129834195428906,2.776919539816383,2.8476388399267565,2.804600920407938,2.850641052383301,2.8214816093559723,2.8048487254210963,2.8759823039047774,2.90294587065074,2.870447548194408,2.884455128218679,2.92093759347938,2.9454807103928395,2.9767040151898305,2.979011862872781,3.0197487015461366,3.0078597159913647,2.987262144804004,3.0541693442937783,3.060324715238832,3.0746066403729806,3.121666504836311,3.2163852578666496,3.189220373940735,3.254897977304661,3.229514916272789,3.2242606907923133,3.240576043493044,3.318657700220226,3.3436411670542405,3.301338889508308,3.397703715194779,3.4315414312356847,3.500216553847437,3.5108566256510274,3.5367648318670755,3.534385760121188,3.5592225931183643,3.6315893545297824,3.696618265817381,3.734784888880154,3.880250388136069,3.865180699470456,3.885499787063385,3.9729637342528,3.943317932590152,3.957312012286773,4.045041467162073,3.994319528759224,3.964232768853323,4.020565681254354,4.123371130489197,4.127514993005597,3.9380751617822938,4.078428451148834,3.902840965689001,3.903819160731535,4.239619937635342,4.1379193396697564,4.168811856781872,4.131512745965076,4.214826666569674,4.166145204963687,4.224178755369573,4.173963708844665,3.93098047972776,3.908341302957665,3.895097315581966,4.056482796422021,4.081845109564061,4.249397247106342,4.25158119443724,4.106962966422042,4.245341558997884,4.275042315818044,4.333352610801654,4.423154663560002,4.4412120131836135,4.44293054163848,4.210853695666977,4.161869879441373,4.153796872121993,4.238231099153874,4.30758045079744,4.485656388020499,4.318932192191574,4.367243287060872,4.433921416531317,4.487770554351322,4.56676655933338,4.800663590712143,4.9787629951318095,4.946343168358697,5.029655309577164,5.141081489845094,5.147694357012168,5.154658661109372,5.338068542427597,5.180871108610841,5.195661311137665,5.211114335587503,5.314084838081458,5.298081870693366,5.316066298949716,5.459856444597341,5.577047869667343,5.872700064964517,5.779569979014145,5.84123330849879,5.86063301256892,6.103687648571628,6.236698225213448,6.476835746542289,6.539956612732321,6.440528700817964,6.352058506648234,6.675773036593816,6.360345525449008,6.553494000364888,6.638687766673304,6.775036169548928,6.97407441025641,7.158724884402355,7.095501861065952,7.294464475554437,7.787367911287963,7.127610460956472,7.316642330893157,7.781741303129326,7.781096533309196,7.635056325092877,8.209142997568044,8.247757290588599,7.478531603674823,7.113418899499503,7.204673758199151,7.588355871885799,7.668078438485093,7.85600389984557,8.028732937562364,7.96052174986425,8.168771954321528,7.936498963006227,7.861838906737685,8.306296219725624,7.973211128150686,8.162565730833903,7.842259345935568,7.934828048081975,7.926370574786315,7.568059792900428,7.562318920836286,7.459095461668784,7.781842401510659,6.525020587084671,6.87194736814479,6.701701912079226
Historical,GCP+CEDS+PRIMAP+GFED,World,Emissions|C2F6,kt C2F6/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003234106691487623,0.0003486336358158883,0.0003529585719710472,0.00035731963995015703,0.00036212363044168286,0.0003671929975691769,0.000372428426104192,0.00037799130527192893,0.0003837818794291401,0.0003898311100387124,0.0003700796636981003,0.0003762451912755104,0.00040961357450615616,0.000416785318653223,0.0004242476841299718,0.0004036337641893527,0.0004111647607123822,0.0004484175544935744,0.0004569850826051284,0.0004354011791116244,0.0004440258474941327,0.0004846640829740754,0.0004621396378777723,0.00047164600423738127,0.00048145774896108176,0.0004915785575407779,0.0005020113224054646,0.000512760724664075,0.000523831276248243,0.000535224774159716,0.0005469803222563685,0.0005248406246497721,0.0005365485631328858,0.0005841756331524867,0.0005972844897869069,0.0005735709843141287,0.0005865729870349444,0.0005999172241045642,0.0006135953749236649,0.0006275740052436148,0.0006416444986795973,0.0007379309221708088,0.0009846247834793423,0.0012821060763413212,0.0017341779705463821,0.0023966733407632056,0.0028361732791199745,0.0034329049560336165,0.0040217155214701,0.004881489346643851,0.010526955228482095,0.013160138788995017,0.015384260972836255,0.017367980477683145,0.019754748630383543,0.022370253916721473,0.02450609110772792,0.025489853469621876,0.027108630303990522,0.029068509787041008,0.030428457729399092,0.0319163728019612,0.03362883941902101,0.035312908253821655,0.037089460963252475,0.03920274426510227,0.0412835134866291,0.043195831215863394,0.04516718262944556,0.047355563867139246,0.04902482897834006,0.0575549660563265,0.07993837219286572,0.11090365350089838,0.14851451588518497,0.19114449409878587,0.23648135651781585,0.2820097207375397,0.32503411442848945,0.3628430046812404,0.3924800753162744,0.4143546551543904,0.4371768382902624,0.46528470976363717,0.49114596456360504,0.5136873304085284,0.534324553685673,0.5538590202496425,0.5724569366837572,0.5903819510707702,0.6080401890414417,0.6260180161773917,0.6417641250387195,0.6547169461701574,0.657051914533399,0.6531617556656372,0.6863785539474508,0.7028036819669781,0.7092524186841315,0.7125330994954945,0.7157795221634865,0.7142937664743133,0.707202042564747,0.6964124890742317,0.6784992787528438,0.6584414433849178,0.6361691955793016,0.6132145276869921,0.5973917748699604,0.5804553180936584,0.5536577961130712,0.5327916977197301,0.5265316410744648,0.532903644611953,0.549733875045226,0.5791399132994409,0.6298112694881823,0.6983387263678626,0.7947072876147103,0.9145090660891625,1.0503580223223263,1.1979998998440533,1.3578786016920252,1.5156315616460205,1.611347582860962,1.6201223152947632,1.6524397519144447,1.7336773793886788,1.8026103995813039,1.8550633409419202,1.9081673075388097,1.8351018081319068,1.729512771883083,1.8718082946683523,2.064809734636672,2.107353117899052,2.09751428703451,2.1665283372544253,2.2145394626497166,2.212201392187608,2.138366685907304,2.3075751273615133,2.2110653186975755,2.370121930722495,2.5491543670671795,2.6818833879838215,3.023517431936673,3.322846258745619,3.1847833995162973,3.0365047312343325,2.8350913468214287,2.2416689004965593,2.582610048176684,2.1118498604274314,1.871463676483218,1.5420224322732148,1.7100356160590127,1.974875379295932,1.5490359232540203,1.0430637440059907,1.0562173386526792,1.0415683487345606,1.0235178147690738,1.003457808341724,1.0355651989668113,0.9339356105142994,0.9799451141242376,0.9969802993485903,0.9967635903533751,1.0625767189938824,1.1065501042460724,1.1605880847899754,1.1671453949036357
Historical,GCP+CEDS+PRIMAP+GFED,World,Emissions|C3F8,kt C3F8/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.750386004346846e-07,9.1061535540916e-06,2.227429573049572e-05,4.1526826280906417e-05,7.181477598275081e-05,0.00012093353933138638,0.00019972383583247914,0.00027454288456294943,0.000378068200909427,0.0004959393493075286,0.0006207002525804979,0.0005403955764130581,0.000738862218631434,0.0009607448535642263,0.0011260094899301532,0.0009444587348506547,0.0010533617486991557,0.0012150699120339295,0.0010846991767750876,0.001142931986016896,0.0012144445847959687,0.0013616866284401638,0.0014638792512706102,0.001463768559010369,0.0015573580936654686,0.0016530479524862337,0.0017268913105691675,0.0018156835793487207,0.0019079474130655834,0.0019877677142943794,0.002105179627579189,0.002218491070547754,0.0025093273298566177,0.0035050182786884186,0.0049510326009188504,0.006615501904138374,0.008471982077270564,0.010502497044076128,0.012623520857796009,0.014724885524605639,0.016383468066630227,0.017695500838445854,0.01919514466913624,0.020293844788562037,0.021550757528412456,0.02307622769517697,0.0242297572540689,0.025452882100766662,0.02677537476265516,0.028125013273274074,0.029365286451426855,0.030858589667714,0.03253933585159333,0.03426797456853306,0.035915070854977985,0.03753902523051442,0.04001297116697293,0.042410301824784044,0.04487576554345751,0.04755438188236108,0.05045455487204502,0.05355680461505531,0.05696949215475763,0.06053765772355435,0.06376687339511124,0.06687476168724951,0.06928125109900553,0.07017713267560279,0.06993797360866344,0.06854485344731417,0.06460148313031787,0.05877533191146688,0.05334516064648608,0.04890004264309163,0.04572543646960068,0.04464283602022692,0.045093696007654054,0.0470441281422134,0.05017350379486615,0.054855359022165526,0.060264729422713534,0.0659875786495037,0.07271419132616401,0.0814891373634367,0.0955970429513779,0.10965396067893267,0.12165577553062631,0.13338073037213813,0.15025671238410956,0.17740284577056725,0.20672481056051675,0.23071862644813984,0.2335848637631838,0.223292660301742,0.23142347439593042,0.2412417608290937,0.22735976197528704,0.21539536432907366,0.23763666005696152,0.25170307360054617,0.249023292099852,0.25800793756266616,0.31897412589211377,0.3631823359844746,0.4740484018565058,0.6111234063661424,0.7263476693063272,0.8810952372228076,1.0275603485211178,1.0430798338322123,1.0766891888067025,1.10164187993823,0.8758172571635545,0.9667992236764593,0.8511412579649426,0.8976421711527932,0.6150239426108586,0.5965189810328025,0.6978313580579399,0.5766445820030375,0.42570442937835096,0.34257298237364686,0.29124197489245657,0.3026157069793216,0.3141382205352869,0.3231861578955245,0.30412357748236357,0.319107081383175,0.3246555309912522,0.3245861166288674,0.34601874007071287,0.36033957551334583,0.37793754037950106,0.38007379933549307
Historical,GCP+CEDS+PRIMAP+GFED,World,Emissions|C4F10,kt C4F10/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015442808704942327,0.0011420343143352671,0.0020564166993170337,0.011175840713535522,0.039522680794256866,0.07096775823696762,0.0898958350772179,0.09973472112729002,0.11619866214759032,0.13212888909849313,0.13085824641375324,0.13240663174860362,0.13492349937391987,0.15206437050343766,0.17646800061128,0.20358823587712271,0.230149953719939,0.24173826170548426,0.2638862977894275,0.2726179001301598,0.2679177056228071,0.2588114442187304,0.2472863715790622,0.2618874173143365,0.26519294981049935,0.3042497479202921,0.2964955727339383,0.3101833826298032,0.324653078520806,0.3065745685433696,0.3099089080951087,0.3289858100224693,0.2909570163365171,0.28019812777890163,0.28658888528897775,0.18433616017686708,0.16204954453977718,0.12955858875219473,0.14563415296862528,0.11778036537301864,0.10546628037450052,0.12837875044985364,0.09184709170410223,0.06001902782981497,0.06840406483788468,0.06481858559312716,0.06554524291045159,0.07067204595744962,0.07064131945876222,0.0670239172582012,0.07032673042363911,0.07155023660630658,0.07153564631099993,0.07625994664727627,0.07941694286359795,0.08329171382126362,0.08375876061479258
Historical,GCP+CEDS+PRIMAP+GFED,World,Emissions|C5F12,kt C5F12/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010216347254026574,0.011478774313821523,0.029047834805664644,0.04397441929123917,0.05812995860657355,0.06967445695286462,0.07725603545637387,0.08216005452319623,0.08396080270966291,0.08267958944354178,0.07957743737523484,0.08504639972654397,0.09183992074280199,0.08851125146802334,0.0888189420430728,0.09122667035975143,0.11179499499361743,0.15036052161887883,0.17810307357318514,0.19516925641232938,0.1997496695277663,0.22300196220482044,0.2303908344208244,0.23100749930315603,0.2509929304199857,0.25070291314837095,0.2540004014251272,0.27146599416704964,0.327803847223606,0.3035394844558989,0.3175663693470071,0.35200035938032964,0.31664164191190086,0.2882189525332416,0.29377990855581804,0.2556553899058649,0.2462125624496423,0.22766604113565744,0.12499753020507115,0.11663288919007865,0.0947700851137183,0.09676097755513491,0.07906499938703179,0.08352568008709345,0.11171199060363331,0.06375890490114834,0.03352579696377276,0.034441464438401924,0.032637463620007794,0.03300465306723186,0.03558760778849906,0.031141375486012302,0.030029927475063087,0.031513314860415406,0.032065209197201364,0.03206232467960626,0.03418366758288464,0.03560288080279549,0.037337695710498844,0.037544788816737604
Historical,GCP+CEDS+PRIMAP+GFED,World,Emissions|C6F14,kt C6F14/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006956364369293782,0.006209102073861087,0.013175807874080455,0.016599171886699727,0.018997139676957826,0.020728309510805024,0.021938379146307894,0.022733370290279012,0.02333781916569301,0.023295306247797482,0.02258688649169295,0.024594270283138563,0.027051840316812726,0.026522234830507804,0.027079044623123893,0.028107746401812857,0.036116481966215856,0.0586053739423118,0.08297783495371962,0.09364275779321803,0.11165660225433037,0.14746704861220608,0.20747616568218794,0.2471860217103728,0.2845950485275738,0.3183469577130259,0.3570575403651514,0.41981931039446174,0.5351243928780085,0.5605834410920938,0.6409712320015424,0.7386351808134365,0.7620242030364309,0.8094801251792835,0.8649814529490396,0.7968387861567462,0.7556987741558902,0.672906694439562,0.42408732987564074,0.38846737093079337,0.30860020234021196,0.3343237370872172,0.26619940925302565,0.24286572734357117,0.2607083020291826,0.19678785925772393,0.12195847856257842,0.11163677625825255,0.10579773753310608,0.10699646172058533,0.11537914172135495,0.1518123297287573,0.16821292039782915,0.17650517933047116,0.17957902462019049,0.17954551929168558,0.19140625234437023,0.19933353544781524,0.20906185551243237,0.21023695048024146
Historical,GCP+CEDS+PRIMAP+GFED,World,Emissions|C7F16,kt C7F16/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019728256026469585,0.016083605215973316,0.03089295024213848,0.03409975006231284,0.03594955876669864,0.036731450888363104,0.03623728499142813,0.03575052800241964,0.03473333739545407,0.03293469465839979,0.030807474344828216,0.03278166167923447,0.03586691585574953,0.0346617298808482,0.03463193207156642,0.036405239979911214,0.04861102788151327,0.06936352388284198,0.08380244508771548,0.09712650729021431,0.12144769340852658,0.16610376991115486,0.2099225213367056,0.22798868669058975,0.23492416637849234,0.234673658850404,0.2674288921102897,0.3008559629794112,0.310781695340521,0.3029012744563193,0.33447027186739375,0.31798245556640387,0.30031521511884257,0.2868318647864349,0.27528240528242276,0.2693549893424175,0.25942920338973735,0.22501908541647422,0.1643925065854479,0.16721920785585334,0.13945413974633314,0.1775116985852514,0.16545686560091688,0.18717436151130332,0.23382385956994942,0.18562793271696454,0.1213178003300764,0.10703043491414246,0.1014336662950973,0.10258430849206997,0.11062277665071635,0.12440423668660713,0.12618330520749255,0.13240368843624878,0.13470952978536294,0.1346844215742598,0.14358166876530454,0.14952827697081011,0.15683058317422677,0.15771682124725228
